date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:35:06	302262/302262	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/ui_icon_fontawesome.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/ui_icon_fontawesome.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:06	372316/372316	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/ui_icon_bootstrap.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/ui_icon_bootstrap.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:06	312014/312014	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/ui_icon_duotone.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/ui_icon_duotone.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:07	66416/66416	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/ui_icon_simple_line_icons.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/ui_icon_simple_line_icons.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:07	353795/353795	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/ui_icon_ionicons.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/ui_icon_ionicons.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:08	49454/49454	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/ui_tree.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/ui_tree.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:08	83698/83698	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/ui_language_bar_icon.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/ui_language_bar_icon.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:08	54964/54964	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/ui_social_buttons.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/ui_social_buttons.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:09	49591/49591	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/ui_tour.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/ui_tour.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:09	51631/51631	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/ui_offcanvas_toasts.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/ui_offcanvas_toasts.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
